Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
3/31/2018,Arby's,ARBY'S 1110 SANTA FE NM,10.7,debit,Restaurants,Discover More Card,,
3/31/2018,Online Payment,PAYMENT - THANK YOU,3462.5,credit,Credit Card Payment,Discover More Card,,
3/30/2018,Verde Food Co,AplPay VERDE FOOD COSanta Fe NMLSkbLx2WcbC squareup.com/receipts 320180890720459401,26.35,debit,Groceries,Blue Cash,,
3/30/2018,Netflix,NETFLIX.COM 866-579-7172 CA20993376806 NETFLIX.COM 320180890729384407,11.92,debit,Entertainment,Blue Cash,,
3/30/2018,Transfer from Summit,PAYMENT,281.18,credit,Credit Card Payment,MasterCard,,
3/30/2018,Numerix Llc Payroll,Numerix Llc Payroll Sq. Nbr.: 0015399026,5614.15,credit,Paycheck,Summit,,
3/29/2018,Sfcc Food Service,SFCC FOOD SERVICE,3.57,debit,Restaurants,MasterCard,,
3/29/2018,Transfer to 0% card til 2018,Check 10137 Cashed,152,debit,Credit Card Payment,Summit,,
3/28/2018,ATM Withdrawal,Atm Withdrawal Los Alamos National Bank 301 Griffin Santa Fe Nm Us,122.5,debit,Cash & ATM,Summit,,
3/28/2018,Check 10142,Check 10142 Cashed,130,debit,Check,Summit,,
3/28/2018,Albertsons,ALBERTSONS MARKET 92SANTA FE NM0058174 505-982-4668 320180870688602881,80.39,debit,Groceries,Blue Cash,,
3/27/2018,Sfcc Food Service,SFCC FOOD SERVICE,4.57,debit,Restaurants,MasterCard,,
3/27/2018,Stitch Fix Ca,"STITCH FIX, INC. 844-386-3850 CA",237,debit,Clothing,Discover More Card,,
3/27/2018,Amazon,AMAZON MKTPLACE PMTS AMZN.COM/BILLWA75TQ565S53O,20.29,debit,Shopping,Discover More Card,,
3/27/2018,Amazon,AMAZON.COM AMZN.COM/BILLWA37NA1Y6FA17,21.03,debit,Shopping,Discover More Card,,
3/27/2018,Fully Or,PAYPAL *FULLY INC 4029357733 OR53427489 402-935-7733 320180860679338969,479,credit,Office Supplies,Blue Cash,,
3/27/2018,Amazon,AMAZON MKTPLACE PMTSAMZN.COM/BI5JYYEAHM7YF BOOK STORES 320180860669107391,22.22,debit,Shopping,Blue Cash,,
3/27/2018,Albertsons,ALBERTSONS MARKET 92SANTA FE NM0090342 505-982-4668 320180860671911287,323.12,debit,Groceries,Blue Cash,,
3/26/2018,Check 10133,Check 10133 Cashed,75,debit,Check,Summit,,
3/26/2018,Check 10138,Check 10138 Cashed,100,debit,Check,Summit,,
3/26/2018,New York Times,NEW YORK TIMES DIGITAL 800-698-4637 NY5D4766A2B28F,12.5,debit,Subscriptions,Discover More Card,,
3/26/2018,Fully Or,PAYPAL *FULLY INC 4029357733 OR49158702 402-935-7733 320180850662856818,514,debit,Office Supplies,Blue Cash,,
3/26/2018,Fully Or,PAYPAL *FULLY INC 4029357733 OR49051574 402-935-7733 320180850661565487,479,debit,Office Supplies,Blue Cash,,
3/25/2018,Aplpay Kaune Neigh,AplPay KAUNE'S NEIGHSANTA FE NM000040772 5059822629 320180840646864238,100.13,debit,Groceries,Blue Cash,,
3/24/2018,CenturyLink,CENTURYLINK/SPEEDPAY 800-244-1111 LA37649171,69.39,debit,Internet,Discover More Card,,
3/23/2018,Amazon,AMAZON.COM AMZN.COM/BILLWANEYTYDWR6KR,68.22,debit,Shopping,Discover More Card,,
3/23/2018,Amazon,AMAZON.COM AMZN.COM/BILLWA1T8PF354A1G,15.23,debit,Shopping,Discover More Card,,
3/23/2018,Amazon,AMAZON MKTPLACE PMTS AMZN.COM/BILLWA4D2G01J1B2H,136.76,debit,Shopping,Discover More Card,,
3/23/2018,O Thought Ca,PAYPAL *S O THOUGHT 402-935-7733 CA,45,debit,Restaurants,Discover More Card,,
3/23/2018,Ohoris Coffee Tea,OHORIS COFFEE TEA & SANTA FE NM85482988082 USFC87505 320180820607996058,22.15,debit,Coffee Shops,Blue Cash,,
3/23/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMS5SY3JM5JA DIRECT MKTG INTERNET 320180820609252729,1.07,debit,Entertainment,Blue Cash,,
3/23/2018,Burrito Spot,BURRITO SPOT LLC 027SANTA FE NM00070039 505-820-0779 320180820621377561,10.68,debit,Restaurants,Blue Cash,,
3/22/2018,Aplpay Kaune Neigh,AplPay KAUNE'S NEIGHSANTA FE NM000010609 5059822629 320180810599333703,74.45,debit,Groceries,Blue Cash,,
3/22/2018,Double Dragon,DOUBLE DRAGON II 650SANTA FE NM10156320180 5059898880 320180810593410640,21.72,debit,Restaurants,Blue Cash,,
3/22/2018,Amazon,AMZ*MASON JAR LIFEST AMZN.COM/PMTSWA7FKJTYZAXQ0,22.98,debit,Shopping,Discover More Card,,
3/22/2018,Upaya Zen Center,UPAYA ZEN CENTER 505-9868518 NM,250,debit,Charity,Discover More Card,,
3/21/2018,Donation Prx Radioto,DONATION PRX RADIOTOAPPLETON WIOPSNT_CWZMB 8882048792 320180800589610293,4,debit,Charity,Blue Cash,,
3/21/2018,Audible.com,Audible audible.com NJPYCZTU0IGNH AUDIO BOOKS 320180800576843248,15.72,debit,Books,Blue Cash,,
3/21/2018,Check 10135,Check 10135 Cashed,86,debit,Check,Summit,,
3/20/2018,Family Tree Dna,FAMILY TREE DNA (713)866-1438 TX7289069511 AH3A0B44F8C7 77008 320180790567361082,849.9,debit,Education,Blue Cash,,
3/19/2018,Home Depot,THE HOME DEPOT SANTA FE NM03180350307 800-654-0688 320180780547172867,21.92,debit,Home Improvement,Blue Cash,,
3/19/2018,Amazon,AMAZON SERVICES-KIND866-321-8856T6PD1YJ2L0 DIGITAL 320180780554546400,13.66,debit,Books,Blue Cash,,
3/19/2018,Skarsgard Farms,SKARSGARD FARMS 0267ALBUQUERQUE60870090 505-681-5286 320180780553619653,99.14,debit,Groceries,Blue Cash,,
3/19/2018,Amazon,AMAZON SERVICES-KIND866-321-88544MYT1ACZMC DIGITAL 320180780554817987,14.71,debit,Books,Blue Cash,,
3/19/2018,Walgreens,AplPay WALGREENS SANTA FE NM99999998078NONE 87505 320180780551637860,13.7,debit,Pharmacy,Blue Cash,,
3/19/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMQ45TSVQZZA DIRECT MKTG INTERNET 320180780548195565,10.83,debit,Entertainment,Blue Cash,,
3/19/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMS5SMVM9ZTA DIRECT MKTG INTERNET 320180780548321328,16.25,debit,Entertainment,Blue Cash,,
3/19/2018,Transfer to Blue Cash,Check 10134 Cashed,4782.49,debit,Credit Card Payment,Summit,,
3/19/2018,Downtown Diner,DOWNTOWN DINER FLAGSTAFF AZ,12.75,debit,Restaurants,Discover More Card,,
3/19/2018,Grand Hotel Lodging,GRAND HOTEL LODGING GRAND CANYON AZ,709.76,debit,Travel,Discover More Card,,
3/18/2018,Yavapai Cafateria R,YAVAPAI CAFATERIA GRAND CANYON AZ01882R,16.95,debit,Restaurants,Discover More Card,,
3/18/2018,Grand Hotel Dining,GRAND HOTEL DINING/BAR GRAND CANYON AZ,16.86,debit,Restaurants,Discover More Card,,
3/18/2018,Grand Hotel Lodging,GRAND HOTEL LODGING GRAND CANYON AZ,78.43,debit,Travel,Discover More Card,,
3/18/2018,Cmsvend Hi Line,CMSVEND*HI LINE FLAGSTAFF AZ,2.75,debit,Restaurants,Discover More Card,,
3/18/2018,Arizona Shuttle Flag,ARIZONA SHUTTLE - FLAG 520-795-3677 AZ,32,debit,Travel,Discover More Card,,
3/17/2018,Transfer from Summit,PAYMENT RECEIVED - THANK YOU 320180760528440593,4782.49,credit,Credit Card Payment,Blue Cash,,
3/17/2018,Whole Foods,AplPay WHOLE FOODS MSANTA FE NM00520500070 5059921700 320180760521111235,78.31,debit,Groceries,Blue Cash,,
3/17/2018,El Tovar Dining,EL TOVAR DINING/BAR GRAND CANYON AZ,48.89,debit,Restaurants,Discover More Card,,
3/16/2018,Shell,SHELL OIL 5307896008SANTA FE NM0056374 AUTO FUEL DISPENSER 320180750501821376,32.84,debit,Gas & Fuel,Blue Cash,,
3/16/2018,Transfer from DP ONLINE SAVINGS,Discover Bank P2p Sq. Nbr.: 0015160210,3000,credit,Transfer,Summit,,
3/16/2018,Arizona Shuttle Flag,ARIZONA SHUTTLE - FLAG 520-795-3677 AZ,32,debit,Travel,Discover More Card,,
3/16/2018,Grand Cyn Np,GRAND CYN NP-FLAGSTAFFV FLAGSTAFF AZ,30,debit,Travel,Discover More Card,,
3/15/2018,Amazon,AMAZON.COM AMZN.COM/BILL WA6E3Y50WEYZM MERCHANDISE 320180740482331164,25.22,debit,Shopping,Blue Cash,,
3/15/2018,Albertsons,ALBERTSONS MARKET 92SANTA FE NM0054127 505-982-4668 320180740483210368,187.93,debit,Groceries,Blue Cash,,
3/15/2018,Amazon,AMAZON.COM AMZN.COM/BILL WA5GY6ZF3RPH1 MERCHANDISE 320180740484547988,31.71,debit,Shopping,Blue Cash,,
3/15/2018,Amazon,AMAZON.COM AMZN.COM/BILL WATR48V2RCRIQ MERCHANDISE 320180740484552783,14.77,debit,Shopping,Blue Cash,,
3/15/2018,Amazon,AMAZON.COM AMZN.COM/BILL WA4M58TBVK7BV MERCHANDISE 320180740484505685,14.77,debit,Shopping,Blue Cash,,
3/15/2018,Amazon Kindle,KINDLE UNLIMITED 888-802-3080 WA3WXO8UDZ99S DIGITAL 320180740486951999,10.5,debit,Books,Blue Cash,,
3/15/2018,ATM Withdrawal,Atm Withdrawal 100 Sandoval 100 Sandoval Santa Fe Nm Us,123,debit,Cash & ATM,Summit,,
3/15/2018,Numerix Llc Payroll,Numerix Llc Payroll Sq. Nbr.: 0015089986,7178.54,credit,Paycheck,Summit,,
3/15/2018,Numerix Llc Payroll,Numerix Llc Payroll Sq. Nbr.: 0015089985,5668.29,credit,Paycheck,Summit,,
3/15/2018,Sundance Catalog,Sundance Catalog,260.25,credit,Credit Card Payment,MasterCard,,
3/15/2018,Drury Inn Suites,DRURY INN AND SUITES FLA FLAGSTAFF AZ,166.42,debit,Travel,Discover More Card,,
3/14/2018,Aplpay Kaune Neigh,AplPay KAUNE'S NEIGHSANTA FE NM000001010 5059822629 320180730476306005,5.34,debit,Groceries,Blue Cash,,
3/14/2018,Trunk Club Dms,TRUNK CLUB CHICAGO ILDMS52M09 312-266-8700 320180730479032334,611.53,debit,Clothing,Blue Cash,,
3/14/2018,Hulu,Hulu,39.99,debit,Entertainment,MasterCard,,
3/14/2018,Sfcc Food Service,SFCC FOOD SERVICE,2.25,debit,Restaurants,MasterCard,,
3/14/2018,Stitch Fix Ca,"STITCH FIX, INC. 415-882-7765 CA",20,debit,Clothing,Discover More Card,,
3/13/2018,Check 10130,Check 10130 Cashed,60,debit,Check,Summit,,
3/13/2018,Deposit,Check Deposit,410.33,credit,Income,Summit,,
3/13/2018,Arby's,Dbt Purchase Arby's 1110 Arby's 1110 Santa Fe Nm Us,10.7,debit,Restaurants,Summit,,
3/13/2018,Sfcc Food Service,SFCC FOOD SERVICE,3.85,debit,Restaurants,MasterCard,,
3/13/2018,Sfcc Food Service,SFCC FOOD SERVICE,2.99,debit,Restaurants,MasterCard,,
3/13/2018,Amazon,AMAZON MKTPLACE PMTS AMZN.COM/BILLWA6FNIUO9R857,5.59,debit,Shopping,Discover More Card,,
3/13/2018,Amazon,AMAZON.COM AMZN.COM/BILLWA1EWKA841ZEW,28.92,debit,Shopping,Discover More Card,,
3/13/2018,Aplpay Kaune Neigh,AplPay KAUNE'S NEIGHSANTA FE NM000001106 5059822629 320180720460275317,14.23,debit,Groceries,Blue Cash,,
3/13/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMSKXF50JYLA DIRECT MKTG INTERNET 320180720452233049,11.92,debit,Entertainment,Blue Cash,,
3/12/2018,Check 10128,Check 10128 Cashed,1387,debit,Check,Summit,,
3/12/2018,Check 10126,Check 10126 Cashed,200,debit,Check,Summit,,
3/12/2018,Amtrak,AMTRAK 1800 USA RAILDC,144,debit,Travel,Discover More Card,,
3/12/2018,Upper Crust,UPPERCRUST PIZZA 136006 SANTA FE NM,49.44,debit,Restaurants,Discover More Card,,
3/12/2018,Amazon,AMAZON MKTPLACE PMTSAMZN.COM/BI36G9CQ3ZXQ0 BOOK STORES 320180710436876843,43.13,debit,Shopping,Blue Cash,,
3/12/2018,Skarsgard Farms,SKARSGARD FARMS 0267ALBUQUERQUE60810125 505-681-5286 320180710441290533,71.64,debit,Groceries,Blue Cash,,
3/12/2018,Trader Joe's,AplPay TRADER JOE'S SANTA FE NM0012293 626-599-3700 320180710443710529,44.19,debit,Groceries,Blue Cash,,
3/11/2018,Great Clips,Great Clips,22.39,debit,Personal Care,MasterCard,,
3/10/2018,Las Cosas Kitchen,LAS COSAS KITCHEN SHSANTA FE NM0000000001 505-988-3394 320180690413464241,32.51,debit,Furnishings,Blue Cash,,
3/10/2018,Trader Joe's,TRADER JOE'S #165 QSANTA FE NM0060834 626-599-3700 320180690413082637,58.47,debit,Groceries,Blue Cash,,
3/10/2018,Amazon,AMAZON.COM AMZN.COM/BILL WA2IU0PXVYVTZ MERCHANDISE 320180690406178676,12.42,debit,Shopping,Blue Cash,,
3/10/2018,Las Cosas Kitchen,LAS COSAS KITCHEN SHSANTA FE NM0000000004 505-988-3394 320180690413086352,27.11,debit,Furnishings,Blue Cash,,
3/10/2018,Susans Fine Wine,SUSANS FINE WINE ANDSANTA FE NM32173928068 LIQUOR STORE 320180690416834822,97.58,debit,Alcohol & Bars,Blue Cash,,
3/10/2018,Trunk Club Krbs,TRUNK CLUB CHICAGO IL7KRBS3RC 312-266-8700 320180690404542370,120.89,debit,Clothing,Blue Cash,,
3/09/2018,ATM Fee Refund,Atm Fee Rebate,5.5,credit,ATM Fee,Summit,,
3/09/2018,Interest Deposit March,Interest Deposit March 2018,4.7,credit,Interest Income,Summit,,
3/09/2018,Pharmaca Cordova Sante,PHARMACA - CORDOVA SANTE FE NM000017,16.25,credit,Credit Card Payment,Discover More Card,,
3/09/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMSKX7BKFQ8A DIRECT MKTG INTERNET 320180680391301947,16.25,debit,Entertainment,Blue Cash,,
3/08/2018,Check 10123,Check 10123 Cashed,140,debit,Check,Summit,,
3/08/2018,Check 10127,Check 10127 Cashed,1080,debit,Check,Summit,,
3/08/2018,Sfcc Food Service,SFCC FOOD SERVICE,8.19,debit,Restaurants,MasterCard,,
3/08/2018,Baskin Q Sante,BASKIN #355721 Q35 SANTE FE NM,19.46,debit,Restaurants,Discover More Card,,
3/07/2018,Numerix Llc Cafeteria,Numerix Llc Cafeteria Sq. Nbr.: 0014953650,315,credit,Income,Summit,,
3/07/2018,Check 10122,Check 10122 Cashed,1860,debit,Check,Summit,,
3/07/2018,Allsups Allsups,ALLSUPS 336 10108843SANTA FE NM5917394205 ALLSUPS 336 320180660368268647,32.92,debit,Gas & Fuel,Blue Cash,,
3/07/2018,Amazon,AMAZON MKTPLACE PMTS AMZN.COM/BILLWA77KGEUNYM61,51.15,debit,Shopping,Discover More Card,,
3/07/2018,Amtrak,AMTRAK 1800 USA RAILDC,67,debit,Travel,Discover More Card,,
3/06/2018,Check 10132,Check 10132 Cashed,2000,debit,Check,Summit,,
3/06/2018,Check 10129,Check 10129 Cashed,102,debit,Check,Summit,,
3/06/2018,Walgreens,AplPay WALGREENS SANTA FE NM99999998065 8002892273 320180650349035506,33.96,debit,Pharmacy,Blue Cash,,
3/06/2018,Le Tote Le,LE TOTE LE TOTE SAN FRANCISCO CA77FM1FXZ 6107161114 320180650343257681,84,credit,Credit Card Payment,Blue Cash,,
3/06/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMQ4552XQ94A DIRECT MKTG INTERNET 320180650345158912,5.41,debit,Entertainment,Blue Cash,,
3/06/2018,Grand Hotel Deposit,GRAND HOTEL DEPOSIT GREENWOOD VILCO,390.36,debit,Travel,Discover More Card,,
3/05/2018,Liberty Mutual,Liberty Mutual Payment Sq. Nbr.: 0014878290,280.67,debit,Auto Insurance,Summit,,
3/05/2018,Check 10131,Check 10131 Cashed,200,debit,Check,Summit,,
3/05/2018,Amazon,AMAZON SERVICES-KIND866-321-885KLH1H2ZWZJV DIGITAL 320180640334846950,10.5,debit,Books,Blue Cash,,
3/05/2018,Skarsgard Farms,SKARSGARD FARMS 0267ALBUQUERQUE60850128 505-681-5286 320180640334719679,64.9,debit,Groceries,Blue Cash,,
3/05/2018,Amazon,AMAZON MKTPLACE PMTSAMZN.COM/BIW08I72XY1DZ BOOK STORES 320180640328892223,32.12,debit,Shopping,Blue Cash,,
3/05/2018,Online Payment,PAYMENT - THANK YOU,1860,credit,Credit Card Payment,Discover More Card,,
3/05/2018,Amazon,AMAZON MKTPLACE PMTS AMZN.COM/BILLWA50WBOM1SLXP,14.99,debit,Shopping,Discover More Card,,
3/04/2018,Design Warehouse,DESIGN WAREHOUSE SANTA FE NM85180898063505-988-1555 320180630324545933,7703.11,debit,Furnishings,Blue Cash,,
3/04/2018,Trunk Club,TRUNK CLUB CHICAGO ILFXYMNAS6 312-266-8700 320180630320043786,25,debit,Clothing,Blue Cash,,
3/04/2018,Ohori Coffee Tea,"OHORI'S COFFEE, TEA,SANTA FE NM85482988063 USFC87501 320180630324711037",19.16,debit,Coffee Shops,Blue Cash,,
3/04/2018,Amazon,AMAZON MKTPLACE PMTSAMZN.COM/BI72915K0PHAT BOOK STORES 320180630315475477,38.89,debit,Shopping,Blue Cash,,
3/03/2018,Pharmaca Cordova Sante,PHARMACA - CORDOVA SANTE FE NM00385R,41.18,debit,Pharmacy,Discover More Card,,
3/03/2018,Bumble Bees Baja Grill,BUMBLE BEE'S BAJA GRSANTA FE NM0000010071 505-820-2862 320180620306246037,23.75,debit,Restaurants,Blue Cash,,
3/03/2018,Amazon,AMAZON MKTPLACE PMTSAMZN.COM/BI35GX4G8FLH3 BOOK STORES 320180620309819371,21.99,debit,Shopping,Blue Cash,,
3/03/2018,Amazon,AMAZON.COM AMZN.COM/BILL WA2GO3N2IFAY3 MERCHANDISE 320180620304919023,54.14,debit,Shopping,Blue Cash,Reimbursable,
3/03/2018,Whole Foods,AplPay WHOLE FOODS MSANTA FE NM00540600032 5059921700 320180620304687993,125.85,debit,Groceries,Blue Cash,,
3/03/2018,Aplpay Martinizing Bruces,AplPay MARTINIZING 6SANTA FE NM73011008063 BRUCES@WIRTCO.COM 320180620297145054,20.08,debit,Laundry,Blue Cash,,
3/02/2018,Amazon,AMAZON MKTPLACE PMTS AMZN.COM/BILLWA4NKBS18MYHV,13.09,debit,Shopping,Discover More Card,,
3/01/2018,Steve Flores,Steve Flores Karate Ac,81.23,debit,Gym,MasterCard,,
3/01/2018,Sfcc Food Service,SFCC FOOD SERVICE,4.57,debit,Restaurants,MasterCard,,
3/01/2018,Verizon Wireless,VERIZON Wireless REC800-922-020W0000001361VZWIRELESS 320180600263714314,322.3,debit,Mobile Phone,Blue Cash,,
3/01/2018,Visit Patreon.com Insan,VISIT PATREON.COM/INSAN FRANCISOPSNT_CPNAW 8778877815 320180600275486906,20,debit,Charity,Blue Cash,,
3/01/2018,Netflix,NETFLIX.COM 866-579-7172 CA20506511452 SUBSCRIPTION 320180600267049112,11.92,debit,Entertainment,Blue Cash,,
3/01/2018,Amazon,AMAZON.COM AMZN.COM/BILL WA4S83I5UX90P MERCHANDISE 320180600272113686,12.6,debit,Shopping,Blue Cash,,
3/01/2018,KFC,KFC L039022 SANTA FE NM,5.95,debit,Restaurants,Discover More Card,,
2/28/2018,Sfcc Food Service,SFCC FOOD SERVICE,2.99,debit,Restaurants,MasterCard,,
2/28/2018,Amazon,AMAZON.COM AMZN.COM/BILLWA30P78TAQ1HS,1575.82,debit,Shopping,Discover More Card,,
2/28/2018,Le Tote Le,LE TOTE LE TOTE SAN FRANCISCO CA4P9SQ0VF 6107161114 320180590247926582,84,debit,Clothing,Blue Cash,,
2/28/2018,Transfer to MasterCard,Check 10124 Cashed,2260,debit,Credit Card Payment,Summit,,
2/28/2018,Check 10125,Check 10125 Cashed,155,debit,Check,Summit,,
2/28/2018,ATM Withdrawal,Atm Withdrawal Los Alamos National Bank 301 Griffin Santa Fe Nm Us,122.5,debit,Cash & ATM,Summit,,
2/28/2018,Numerix Llc Payroll,Numerix Llc Payroll Sq. Nbr.: 0014753432,5764.15,credit,Paycheck,Summit,,
2/27/2018,Lyft,LYFT *RIDE TUE 2PM 855-280-0278 CA,7.7,debit,Lyft,Discover More Card,,
2/27/2018,Albertsons,ALBERTSONS MARKET 92SANTA FE NM0073475 505-982-4668 320180580231119775,180.01,debit,Groceries,Blue Cash,,
2/27/2018,Amazon,AMAZON MKTPLACE PMTS AMZN.COM/BILLWA5UG9UT82TA9,16.99,debit,Shopping,Discover More Card,,
2/27/2018,Stitch Fix Ca,"STITCH FIX, INC. 415-882-7765 CA",48,debit,Clothing,Discover More Card,,
2/27/2018,Lyft,LYFT *RIDE TUE 1PM 855-280-0278 CA,7.67,debit,Lyft,Discover More Card,,
2/27/2018,One Chair Studio,SQ *ONE CHAIR STUDIO SANTA FE NM000230584301145302,64.05,debit,Personal Care,Discover More Card,,
2/27/2018,Lyft,LYFT *RIDE TUE 1PM 855-280-0278 CA,5,debit,Lyft,Discover More Card,,
2/26/2018,Skarsgard Farms,SKARSGARD FARMS 0267ALBUQUERQUE60890126 505-681-5286 320180570223463041,55.05,debit,Groceries,Blue Cash,,
2/26/2018,Check 10120,Check 10120 Cashed,200,debit,Check,Summit,,
2/26/2018,Transfer from Summit,PAYMENT,2260,credit,Credit Card Payment,MasterCard,,
2/26/2018,New York Times,NEW YORK TIMES DIGITAL 800-698-4637 NY0E4D0EAEDD04,12.5,debit,Subscriptions,Discover More Card,,
2/25/2018,Steam Games,STEAMGAMES.COM 4259522,19.99,debit,Entertainment,MasterCard,,
2/25/2018,Ohoris Coffee Tea,OHORIS COFFEE TEA & SANTA FE NM85482988056 USFC87505 320180560211994627,12.36,debit,Coffee Shops,Blue Cash,,
2/25/2018,Whole Foods,AplPay WHOLE FOODS MSANTA FE NM00491000024 5059921700 320180560207455150,186.62,debit,Groceries,Blue Cash,,
2/24/2018,Second Street Railya,SECOND STREET RAILYASANTA FE NM21104478055 SECONDSTREET@PROCESSL 320180550192518006,27.35,debit,Restaurants,Blue Cash,,
2/23/2018,Starbucks,Starbucks,9.71,debit,Coffee Shops,MasterCard,,
2/23/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMS5QLKQ2HGA DIRECT MKTG INTERNET 320180540171318662,1.07,debit,Entertainment,Blue Cash,,
2/23/2018,Numerix Llc Cafeteria,Numerix Llc Cafeteria Sq. Nbr.: 0014686364,50,credit,Income,Summit,,
2/22/2018,Aplpay Kaune Neigh,AplPay KAUNE'S NEIGHSANTA FE NM000001149 5059822629 320180530162461930,6.88,debit,Groceries,Blue Cash,,
2/22/2018,Kaune Neighborhood,KAUNE'S NEIGHBORHOODSANTA FE NM000001147 5059822629 320180530163491792,17.15,debit,Groceries,Blue Cash,,
2/22/2018,Albertsons,ALBERTSONS MARKET 92SANTA FE NM0115468 505-982-4668 320180530154002191,154.53,debit,Groceries,Blue Cash,,
2/22/2018,San Felipe Travel,SAN FELIPE TRAVEL 54SAN FELIPE24224438054 5058674706 320180530165275237,28.04,debit,Travel,Blue Cash,,
2/22/2018,Sfcc Food Service,SFCC FOOD SERVICE,4.57,debit,Restaurants,MasterCard,,
2/21/2018,Kaune Neighborhood,KAUNE'S NEIGHBORHOODSANTA FE NM000001164 5059822629 320180520148751559,60.32,debit,Groceries,Blue Cash,,
2/21/2018,Donation Prx Radioto,DONATION PRX RADIOTOAPPLETON WIOPSNT_CMVBJ 8882048792 320180520147379052,4,debit,Charity,Blue Cash,,
2/21/2018,Audible.com,Audible audible.com NJPFT2O3CT8H0 AUDIO BOOKS 320180520136927537,15.72,debit,Books,Blue Cash,,
2/21/2018,Ohoris Coffee Tea,OHORIS COFFEE TEA & SANTA FE NM85482988052 USFC87505 320180520150119922,20.16,debit,Coffee Shops,Blue Cash,,
2/21/2018,Sfcc Food Service,SFCC FOOD SERVICE,7.44,debit,Restaurants,MasterCard,,
2/21/2018,Transfer to BankAmericard Platinum Plus Mastercard ,Check 10112 Cashed,87,debit,Credit Card Payment,Summit,,
2/20/2018,Kaune Neighborhood,KAUNE'S NEIGHBORHOODSANTA FE NM000001102 5059822629 320180510132430733,39.98,debit,Groceries,Blue Cash,,
2/20/2018,Sfcc Food Service,SFCC FOOD SERVICE,3.85,debit,Restaurants,MasterCard,,
2/20/2018,Check 10119,Check 10119 Cashed,73,debit,Check,Summit,,
2/20/2018,CenturyLink,CENTURYLINK/SPEEDPAY 800-244-1111 LA30910459,69.39,debit,Internet,Discover More Card,,
2/20/2018,Inn Spa Loretto,INN AND SPA THE LORETTO ALBUQUERQUE NM,85.48,debit,Restaurants,Discover More Card,,
2/19/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMS5QDJN07DA DIRECT MKTG INTERNET 320180500110398894,16.25,debit,Entertainment,Blue Cash,,
2/19/2018,Skarsgard Farms,SKARSGARD FARMS 0267ALBUQUERQUE60830093 505-681-5286 320180500115497050,88.14,debit,Groceries,Blue Cash,,
2/19/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMSKWJXLST7A DIRECT MKTG INTERNET 320180500109912942,16.25,debit,Entertainment,Blue Cash,,
2/19/2018,iTunes,WWW.ITUNES.COM/BILL CUPERTINO CAMSKW34Y048A DIRECT MKTG INTERNET 320180500110292319,16.25,debit,Entertainment,Blue Cash,,
2/19/2018,Northside Vet Clinic,NORTHSIDE VET CLINIC SANTA FE NM,657.13,debit,Pets,Discover More Card,,
2/18/2018,American Civil Liberties Union,AMERICAN CIVIL LIBERNEW YORK NY22189123 22189123 875052 320180490104660948,100,debit,Charity,Blue Cash,,
2/18/2018,Sprouts,AplPay SPROUTS FARMESANTA FE NM000013956 5059881140 320180490100701149,24.67,debit,Groceries,Blue Cash,,
2/17/2018,CVS,CVS PHARMACY SANTA FE NM10017742 8007467287 320180480084511634,15.28,debit,Pharmacy,Blue Cash,,
2/17/2018,Second Street Railya,SECOND STREET RAILYASANTA FE NM21104478048 SECONDSTREET@PROCESSL 320180480087087748,18.76,debit,Restaurants,Blue Cash,,
2/17/2018,Apple,APPLE ONLINE STORE CUPERTINO CAW434152327 5054706371 87505- 320180480079752723,172.42,debit,Electronics & Software,Blue Cash,,
2/16/2018,ATM Fee,Atm Withdrawal Wells Fargo Bank Cordova-nm D Santa Fe Nm Us,3,debit,ATM Fee,Summit,,
2/16/2018,ATM Withdrawal,Atm Withdrawal Wells Fargo Bank Cordova-nm D Santa Fe Nm Us,120,debit,Cash & ATM,Summit,,
